Port1,Port2,Port3,Port4,AtmArm,AirLock1,AirLock2,TransferChamber,PM1,PM2,PM3,PM4,PM5,PM6,Throughput ,ActionCode
0,0,0,0,1,1,0,1,3,1,0,0,3,3,68.6774,10
1,0,0,0,1,1,0,0,3,3,0,3,3,3,68.6774,10
0,0,0,0,1,1,1,1,1,3,0,0,3,3,68.6774,10
1,0,0,0,1,1,1,0,3,0,3,3,3,3,68.6774,10
0,0,0,0,0,1,2,0,3,0,0,3,0,3,68.6774,10
0,0,0,0,1,1,1,1,3,3,1,1,3,3,68.6774,10
0,0,0,0,0,1,2,0,0,0,0,0,0,3,68.6774,10
0,0,0,0,1,1,1,1,0,3,1,1,3,3,68.6774,10
0,0,0,0,0,1,1,0,3,3,3,3,3,3,68.6774,10
0,0,0,0,1,1,1,1,0,3,3,3,1,3,68.6774,10
0,0,0,0,0,1,1,1,3,3,3,3,0,1,68.6774,10
0,0,0,0,0,1,1,0,3,0,3,3,3,3,68.6774,10
0,0,0,0,1,1,1,0,3,3,3,3,3,3,68.6774,10
0,0,0,0,0,1,1,0,0,0,0,0,0,3,68.6774,10
0,0,0,0,0,1,1,0,3,3,3,3,0,3,68.6774,10
0,0,0,0,1,1,1,1,3,3,3,3,0,1,68.6774,10
0,0,0,0,1,1,2,0,1,3,3,3,3,3,68.6774,10
0,0,0,0,0,1,0,0,0,0,0,0,0,0,68.6774,10
0,0,0,0,1,1,1,1,3,3,3,3,3,0,68.6774,10
0,0,0,0,0,1,1,0,0,0,0,3,0,3,68.6774,10
0,0,0,0,0,1,1,1,1,3,0,3,3,3,68.6774,10
1,0,0,0,1,1,0,1,0,3,3,3,3,1,68.6774,387
1,0,0,0,0,1,0,0,0,3,3,3,3,3,68.6774,387
0,0,0,0,0,1,1,0,3,3,3,3,0,3,68.6774,311010
0,0,0,0,1,1,1,0,2,3,2,1,3,2,68.6774,379
1,0,0,0,1,1,2,0,0,3,3,3,3,3,68.6774,370
0,0,0,0,0,1,1,0,3,0,0,3,0,3,68.6774,311010
0,0,0,0,0,1,1,1,2,1,2,1,3,2,68.6774,307
0,0,0,0,0,1,1,0,3,3,0,0,3,3,68.6774,311010
1,0,0,0,0,1,1,1,3,3,3,3,0,1,68.6774,387
1,0,0,0,1,1,1,0,3,3,3,1,3,0,68.6774,311010
1,0,0,0,1,1,1,0,3,3,3,3,3,3,68.6774,321010
1,0,0,0,1,1,1,0,3,3,3,3,0,3,68.6774,321010
1,0,0,0,1,1,2,0,3,3,3,3,3,0,68.6774,378
1,0,0,0,1,1,2,0,3,3,3,3,0,1,68.6774,370
0,0,0,0,0,1,1,0,3,3,3,3,0,3,68.6774,321010
0,0,0,0,0,1,0,1,3,1,3,3,3,0,68.6774,307
1,0,0,0,0,1,2,0,3,3,3,3,0,1,68.6774,310105
1,0,0,0,1,1,2,0,3,3,3,3,3,0,68.6774,387
1,0,0,0,0,1,1,0,3,3,3,3,3,0,68.6774,387
0,0,0,0,1,1,1,0,3,0,3,3,3,3,68.6774,378
1,0,0,0,1,1,1,0,3,3,3,3,3,0,68.6774,370
0,0,0,0,0,1,1,0,3,3,0,3,0,3,68.6774,321010
0,0,0,0,0,1,2,0,3,0,3,3,1,3,68.6774,307
0,0,0,0,0,1,1,0,1,3,3,3,3,3,68.6774,331010
0,0,0,0,0,1,0,1,3,3,3,3,0,1,68.6774,331010
0,0,0,0,0,1,1,0,0,3,3,3,3,3,68.6774,331010
0,0,0,0,0,1,0,1,3,1,3,0,3,3,68.6774,331010
1,0,0,0,0,1,1,0,3,3,0,3,0,3,68.6774,397
0,0,0,0,1,1,1,0,3,3,3,3,0,3,68.6774,378
1,0,0,0,1,1,1,0,3,3,0,3,0,3,68.6774,370
1,0,0,0,1,1,2,0,3,3,3,3,0,1,68.6774,307
0,0,0,0,0,1,0,1,3,3,3,3,0,1,68.6774,307
0,0,0,0,0,1,1,0,3,3,3,3,3,0,68.6774,341010
0,0,0,0,0,1,1,0,3,3,3,3,3,0,68.6774,341010
1,0,0,0,0,1,1,0,3,3,0,0,3,3,68.6774,387
0,0,0,0,0,1,1,0,3,3,2,3,3,3,68.6774,341010
0,0,0,0,0,1,1,0,3,3,3,3,3,0,68.6774,341010
1,0,0,0,1,1,0,0,3,0,3,3,3,3,68.6774,379
1,0,0,0,1,1,1,0,3,3,0,0,3,3,68.6774,370
0,0,0,0,0,1,0,0,3,0,3,3,3,3,68.6774,351010
0,0,0,0,0,1,1,0,3,3,3,3,3,3,68.6774,307
0,0,0,0,0,1,1,0,3,3,3,3,3,3,68.6774,351010
0,0,0,0,0,1,1,1,3,3,1,3,3,3,68.6774,387
1,0,0,0,0,1,1,0,3,3,3,3,3,3,68.6774,351010
0,0,0,0,1,1,0,1,1,3,2,1,3,3,68.6774,378
0,0,0,0,1,1,2,0,3,3,1,3,3,3,68.6774,370
0,0,0,0,0,1,1,0,3,1,3,3,3,3,68.6774,351010
0,0,0,0,0,1,0,0,0,0,0,0,0,3,68.6774,351010
0,0,0,0,0,1,2,0,2,3,2,2,3,3,68.6774,307
0,0,0,0,0,1,1,0,0,3,3,3,3,3,68.6774,361010
1,0,0,0,0,1,2,0,3,3,0,0,3,3,68.6774,397
0,0,0,0,0,1,1,0,3,3,0,3,3,3,68.6774,361010
0,0,0,0,0,1,1,0,0,0,0,0,0,3,68.6774,361010
1,0,0,0,1,1,0,1,0,3,3,3,3,1,68.6774,378
1,0,0,0,1,1,1,0,3,3,0,0,3,3,68.6774,370
0,0,0,0,0,1,1,0,3,3,0,0,3,3,68.6774,361010
0,0,0,0,0,1,1,0,3,3,3,0,3,0,68.6774,307
1,0,0,0,1,1,1,1,3,3,3,3,0,1,68.6774,381010
0,0,0,0,0,1,0,0,3,1,3,0,3,0,68.6774,381010
1,0,0,0,1,1,1,1,3,0,3,3,1,3,68.6774,381010
1,0,0,0,1,1,1,0,3,0,3,3,3,3,68.6774,397
0,0,0,0,0,1,0,1,3,1,3,0,3,0,68.6774,397
0,0,0,0,1,1,1,1,3,3,1,3,0,3,68.6774,381010
0,0,0,0,1,1,0,1,2,2,2,1,1,2,68.6774,378
0,0,0,0,1,1,0,0,3,1,3,0,3,0,68.6774,370
0,0,0,0,0,1,1,0,1,3,0,3,3,3,68.6774,381010
0,0,0,0,0,1,1,0,2,1,2,1,3,2,68.6774,381010
0,0,0,0,0,1,2,0,2,2,2,1,2,2,68.6774,307
1,0,0,0,1,1,1,1,0,3,1,1,3,3,68.6774,381010
1,0,0,0,0,1,2,0,3,0,0,3,0,3,68.6774,387
1,0,0,0,1,1,1,1,3,3,3,3,3,0,68.6774,381010
1,0,0,0,1,1,2,0,3,3,0,0,3,3,68.6774,378
1,0,0,0,1,1,1,0,3,0,0,3,0,3,68.6774,370
0,0,0,0,0,1,0,1,3,1,0,0,3,3,68.6774,307
0,0,0,0,0,1,1,0,2,3,2,1,3,3,68.6774,381010
0,0,0,0,1,1,1,1,3,3,3,3,3,0,68.6774,381010
1,0,0,0,1,1,0,1,3,3,1,1,3,3,68.6774,387
1,0,0,0,0,1,1,0,3,3,3,3,3,3,68.6774,387
1,0,0,0,1,1,1,0,1,3,0,0,3,3,68.6774,381010
1,0,0,0,1,1,0,0,3,3,0,3,3,3,68.6774,379
1,0,0,0,1,1,1,0,3,3,3,3,3,3,68.6774,370
1,0,0,0,0,1,2,0,3,0,3,3,3,3,68.6774,381010
1,0,0,0,0,1,1,1,1,3,0,3,3,3,68.6774,307
0,0,0,0,0,1,1,0,2,3,2,0,3,1,68.6774,391010
1,0,0,0,0,1,2,0,0,0,0,0,0,3,68.6774,387
1,0,0,0,1,1,0,0,0,3,3,1,3,3,68.6774,379
1,0,0,0,1,1,1,0,0,0,0,0,0,3,68.6774,370
0,0,0,0,0,1,1,1,3,1,3,3,3,0,68.6774,391010
0,0,0,0,0,1,1,1,0,3,1,0,3,3,68.6774,307
0,0,0,0,0,1,2,0,3,3,1,3,3,3,68.6774,391010
1,0,0,0,1,1,2,0,1,3,3,3,3,3,68.6774,391010
1,0,0,0,1,1,1,0,0,3,3,1,3,3,68.6774,397
1,0,0,0,0,1,2,0,0,3,3,1,3,3,68.6774,397
1,0,0,0,1,1,2,0,3,3,1,1,3,3,68.6774,391010
1,0,0,0,1,1,1,1,1,3,0,0,3,3,68.6774,379
1,0,0,0,1,1,1,0,0,3,3,3,3,3,68.6774,370
0,0,0,0,0,1,1,1,3,0,3,3,1,3,68.6774,391010
0,0,0,0,0,1,2,0,3,3,3,3,0,1,68.6774,391010
0,0,0,0,0,1,1,1,1,3,0,0,3,3,68.6774,307
0,0,0,0,1,1,1,0,2,2,2,1,1,2,68.6774,391010
1,0,0,0,1,1,2,0,0,3,3,3,1,3,68.6774,391010
1,0,0,0,1,1,1,1,0,3,3,3,3,1,68.6774,391010
0,0,0,0,0,1,2,0,3,3,3,3,3,0,68.6774,397
1,0,0,0,1,1,0,1,3,3,1,1,3,3,68.6774,378
0,0,0,0,1,1,1,0,3,3,3,3,3,0,68.6774,370
0,0,0,0,0,1,2,0,3,3,3,3,0,1,68.6774,391010
0,0,0,0,0,1,1,1,3,3,1,1,3,3,68.6774,307
0,0,0,0,0,1,1,0,3,1,3,0,3,3,68.6774,391010
0,0,0,0,0,1,1,0,1,3,2,1,3,3,68.6774,391010
1,0,0,0,1,1,0,1,0,3,3,3,1,3,68.6774,387
1,0,0,0,0,1,1,0,0,3,3,3,3,3,68.6774,387
1,0,0,0,1,1,1,1,3,3,3,3,0,1,68.6774,310100
0,0,0,0,1,1,1,0,3,3,3,3,0,3,68.6774,379
1,0,0,0,1,1,1,0,0,3,3,3,3,3,68.6774,370
0,0,0,0,0,1,1,1,3,3,1,3,0,3,68.6774,307
1,0,0,0,1,1,1,1,0,3,3,3,1,3,68.6774,310100
0,0,0,0,0,1,0,1,3,0,3,3,1,3,68.6774,310100
1,0,0,0,0,1,1,1,3,3,3,3,0,1,68.6774,387
1,0,0,0,1,1,0,0,3,3,0,0,3,3,68.6774,310100
1,0,0,0,1,1,0,0,3,3,3,3,3,0,68.6774,379
1,0,0,0,1,1,2,0,3,3,3,3,0,1,68.6774,370
0,0,0,0,0,1,1,1,1,3,3,3,3,3,68.6774,310100
0,0,0,0,0,1,1,1,3,3,3,3,3,0,68.6774,307
0,0,0,0,1,1,1,1,3,3,1,3,3,3,68.6774,310100
0,0,0,0,0,1,1,1,0,0,0,0,0,3,68.6774,310100
1,0,0,0,1,1,1,1,3,3,3,3,0,1,68.6774,310100
1,0,0,0,0,1,1,0,3,0,3,3,3,3,68.6774,387
1,0,0,0,1,1,0,0,3,3,3,3,3,0,68.6774,310100
0,0,0,0,1,1,1,0,2,2,2,1,2,2,68.6774,379
1,0,0,0,1,1,0,0,3,0,3,3,3,3,68.6774,370
1,0,0,0,1,1,1,1,3,3,1,1,3,3,68.6774,310100
0,0,0,0,0,1,1,0,2,2,2,1,2,2,68.6774,307
0,0,0,0,0,1,1,1,3,0,0,3,0,3,68.6774,310100
1,0,0,0,1,1,0,0,0,3,3,3,3,3,68.6774,310100
1,0,0,0,1,1,1,1,1,3,0,3,3,3,68.6774,310101
1,0,0,0,1,1,1,0,3,0,3,3,3,3,68.6774,397
1,0,0,0,0,1,2,1,3,0,3,3,3,3,68.6774,397
1,0,0,0,1,1,1,1,1,3,3,3,3,3,68.6774,310101
0,0,0,0,1,1,0,1,2,3,2,1,3,1,68.6774,378
1,0,0,0,1,1,1,0,3,0,3,3,3,3,68.6774,370
0,0,0,0,0,1,2,0,2,3,2,1,3,2,68.6774,307
1,0,0,0,0,1,2,1,1,3,0,0,3,3,68.6774,310101
0,0,0,0,0,1,1,1,1,3,2,3,3,3,68.6774,310101
0,0,0,0,1,1,0,1,3,1,3,0,3,0,68.6774,310102
1,0,0,0,1,1,0,1,3,1,3,3,3,0,68.6774,310102
0,0,0,0,1,1,1,1,2,1,2,1,3,2,68.6774,310102
1,0,0,0,0,1,1,0,0,0,0,0,0,3,68.6774,397
1,0,0,0,1,1,1,0,3,3,3,3,3,3,68.6774,378
1,0,0,0,1,1,0,0,0,0,0,0,0,3,68.6774,370
0,0,0,0,0,1,2,0,1,3,3,3,3,3,68.6774,307
1,0,0,0,1,1,0,1,3,1,0,0,3,3,68.6774,310102
0,0,0,0,1,1,1,1,3,3,1,3,0,3,68.6774,310103
1,0,0,0,1,1,1,1,0,3,1,1,3,3,68.6774,310103
0,0,0,0,1,1,1,1,3,3,1,3,3,3,68.6774,310103
1,0,0,0,1,1,1,1,3,0,3,3,1,3,68.6774,397
1,0,0,0,1,1,0,1,3,0,3,3,1,3,68.6774,397
1,0,0,0,0,1,2,0,3,0,3,3,1,3,68.6774,397
1,0,0,0,0,1,0,1,3,3,1,1,3,3,68.6774,310103
1,0,0,0,1,1,1,0,3,3,3,3,0,1,68.6774,379
1,0,0,0,1,1,1,0,3,0,3,3,3,3,68.6774,370
0,0,0,0,0,1,1,1,3,3,3,3,0,1,68.6774,307
1,0,0,0,1,1,0,0,3,0,3,3,1,3,68.6774,310104
1,0,0,0,0,1,2,0,3,3,3,3,0,3,68.6774,397
0,0,0,0,1,1,0,0,3,3,3,0,3,0,68.6774,379
1,0,0,0,1,1,1,0,3,3,3,3,0,3,68.6774,370
0,0,0,0,1,1,1,0,3,0,3,3,1,3,68.6774,310104
0,0,0,0,0,1,1,1,2,2,2,1,1,2,68.6774,310104
1,0,0,0,1,1,0,0,3,0,3,3,3,3,68.6774,307
0,0,0,0,1,1,0,0,3,1,3,0,3,0,68.6774,307
0,0,0,0,1,1,0,0,3,1,3,0,3,0,68.6774,307
0,0,0,0,0,1,0,1,3,1,3,0,3,0,68.6774,307
1,0,0,0,0,1,1,1,0,3,3,3,1,3,68.6774,310104
0,0,0,0,0,1,1,1,2,3,2,1,3,1,68.6774,310105
1,0,0,0,0,1,1,0,3,3,3,3,3,3,68.6774,387
1,0,0,0,1,1,0,1,0,3,3,3,1,3,68.6774,378
1,0,0,0,1,1,1,0,3,3,3,3,3,3,68.6774,370
0,0,0,0,1,1,1,1,3,3,3,3,0,1,68.6774,310105
0,0,0,0,0,1,1,1,0,3,3,3,1,3,68.6774,307
1,0,0,0,0,1,0,1,0,3,3,3,3,1,68.6774,310105
0,0,0,0,0,1,1,1,3,3,0,3,0,1,68.6774,310105
1,0,0,0,0,1,0,0,0,0,0,0,0,0,68.6774,387
0,0,0,0,1,1,1,0,3,3,3,3,3,0,68.6774,379
1,0,0,0,1,1,0,0,0,0,0,0,0,0,68.6774,370
1,0,0,0,0,1,2,0,3,3,3,3,3,0,68.6774,310106
0,0,0,0,0,1,1,1,3,3,3,3,3,0,68.6774,307
0,0,0,0,1,1,1,1,2,3,2,2,3,3,68.6774,310106
0,0,0,0,0,1,2,0,3,3,3,3,3,0,68.6774,310106
1,0,0,0,1,1,0,1,3,0,3,3,3,3,68.6774,310106
0,0,0,0,1,1,0,1,3,1,3,0,3,0,68.6774,310108
1,0,0,0,1,1,1,0,3,3,3,3,3,0,68.6774,397
1,0,0,0,0,1,2,0,3,3,3,3,3,0,68.6774,397
1,0,0,0,1,1,1,1,3,3,3,3,3,0,68.6774,310108
0,0,0,0,1,1,1,0,3,3,3,3,3,3,68.6774,378
1,0,0,0,1,1,1,0,3,3,3,3,3,0,68.6774,370
1,0,0,0,1,1,1,1,3,0,3,3,3,3,68.6774,310108
0,0,0,0,0,1,0,1,3,3,1,3,3,3,68.6774,307
1,0,0,0,0,1,2,1,3,0,3,3,1,3,68.6774,310108
0,0,0,0,0,1,1,1,1,3,0,3,3,3,68.6774,310108
0,0,0,0,0,1,1,0,3,3,0,3,0,3,68.6774,310108
1,0,0,0,0,1,1,0,0,0,0,3,0,3,68.6774,397
1,0,0,0,1,1,1,1,1,3,0,0,3,3,68.6774,310108
1,0,0,0,1,1,0,1,3,0,3,3,1,3,68.6774,379
1,0,0,0,1,1,0,0,0,0,0,3,0,3,68.6774,370
0,0,0,0,0,1,1,1,0,0,0,3,0,3,68.6774,310108
1,0,0,0,0,1,1,0,3,3,3,3,0,3,68.6774,307
1,0,0,0,1,1,1,1,3,3,3,3,0,1,68.6774,310108
0,0,0,0,1,1,1,1,3,3,3,3,3,0,68.6774,310108
0,0,0,0,0,1,2,0,3,3,3,3,0,3,68.6774,310108
1,0,0,0,1,1,1,0,3,3,0,3,3,3,68.6774,397
1,0,0,0,0,1,2,0,3,3,0,3,3,3,68.6774,397
0,0,0,0,1,1,1,0,2,3,2,2,3,3,68.6774,379
1,0,0,0,1,1,0,0,3,3,0,3,3,3,68.6774,370
1,0,0,0,0,1,2,0,0,3,3,1,3,3,68.6774,310108
0,0,0,0,0,1,1,1,2,3,2,1,3,3,68.6774,307
0,0,0,0,0,1,0,1,0,0,0,0,0,0,68.6774,310108
0,0,0,0,0,1,2,1,2,2,1,2,2,2,68.8416,287
0,0,0,0,1,1,2,0,1,3,3,3,3,3,68.8416,287
1,0,0,0,1,1,0,1,3,3,3,3,0,1,68.8416,287
0,0,0,0,0,1,1,1,3,3,3,3,3,0,68.8416,287
0,0,0,0,0,1,1,0,0,3,3,3,3,3,68.8416,287
1,0,0,0,0,1,2,0,3,3,1,3,3,3,68.8416,287
0,0,0,0,0,1,1,0,0,0,0,3,0,0,68.8416,287
1,0,0,0,0,1,1,1,1,3,3,0,0,3,68.8416,287
0,0,0,0,0,1,1,1,3,3,3,2,1,0,68.8416,287
0,0,0,0,0,1,1,1,3,3,0,3,3,1,68.8416,287
1,0,0,0,1,1,1,1,3,1,3,0,0,0,68.8416,287
0,0,0,0,0,1,2,0,2,2,0,0,1,1,68.8416,287
0,0,0,0,1,1,1,1,3,2,2,3,2,2,68.8416,287
0,0,0,0,1,1,1,0,3,0,3,3,3,3,68.8416,287
0,0,0,0,0,1,2,0,1,1,0,0,0,1,68.8416,287
0,0,0,0,0,1,0,0,0,0,0,3,3,0,68.8416,287
0,0,0,0,1,1,0,1,3,3,3,3,1,0,68.8416,287
0,0,0,0,0,1,1,0,3,3,0,3,3,0,68.8416,287
1,0,0,0,0,1,2,0,0,3,3,3,3,3,68.8416,287
0,0,0,0,0,1,1,0,3,3,1,1,3,3,68.8416,287
1,0,0,0,0,1,2,1,0,1,3,3,3,3,68.8416,287
1,0,0,0,0,1,2,0,3,3,3,3,3,3,68.8416,287
0,0,0,0,0,1,1,1,1,0,3,0,3,3,68.8416,287
0,0,0,0,0,1,2,0,3,2,3,2,2,3,68.8416,287
0,0,0,0,0,1,0,1,3,3,3,3,0,1,68.8416,287
1,0,0,0,1,1,1,1,3,0,1,3,3,3,68.8416,287
0,0,0,0,0,1,2,0,3,3,3,2,0,3,68.8416,287
0,0,0,0,0,1,2,1,3,2,3,2,1,3,68.8416,287
0,0,0,0,0,1,2,0,3,3,3,2,3,3,68.8416,287
0,0,0,0,0,1,0,1,0,3,1,1,3,3,68.8416,287
0,0,0,0,0,1,2,0,3,1,3,1,0,3,68.8416,287
0,0,0,0,0,1,1,0,0,3,3,1,3,3,68.8416,287
1,0,0,0,1,1,0,0,3,0,3,3,3,3,68.8416,287
0,0,0,0,1,1,0,1,3,0,3,3,3,3,68.8416,287
1,0,0,0,1,1,1,1,3,3,3,3,1,0,68.8416,287
0,0,0,0,1,1,1,1,3,0,3,3,3,3,68.8416,287
1,0,0,0,0,1,1,1,0,3,3,3,3,3,68.8416,287
0,0,0,0,1,1,1,1,3,1,2,0,2,3,68.8416,287
0,0,0,0,0,1,1,1,3,1,3,0,0,0,68.8416,287
0,0,0,0,0,1,2,0,2,2,3,2,2,2,68.8416,287
0,0,0,0,0,1,2,1,2,3,3,2,1,2,68.8416,287
0,0,0,0,0,1,1,0,3,3,3,0,3,0,68.8416,287
1,0,0,0,1,1,1,0,3,3,3,0,0,1,68.8416,281010
0,0,0,0,0,1,1,0,2,3,3,2,2,2,68.8416,281010
0,0,0,0,0,1,1,0,2,3,3,2,2,2,68.8416,281010
0,0,0,0,0,1,1,0,3,3,3,0,2,3,68.8416,281010
1,0,0,0,0,1,1,0,3,3,3,0,0,1,68.8416,281010
1,0,0,0,0,1,1,1,3,0,3,0,0,1,68.8416,281010
0,0,0,0,0,1,1,0,3,3,3,3,0,3,68.8416,281010
1,0,0,0,1,1,1,0,3,3,3,3,3,0,68.8416,281010
1,0,0,0,1,1,1,1,3,3,3,3,0,0,68.8416,281010
0,0,0,0,0,1,1,0,3,3,0,3,3,3,68.8416,281010
0,0,0,0,0,1,1,0,3,2,2,3,2,2,68.8416,281010
0,0,0,0,0,1,1,0,3,2,2,3,2,2,68.8416,281010
1,0,0,0,0,1,1,0,3,3,3,0,0,3,68.8416,281010
1,0,0,0,1,1,1,0,3,3,3,1,0,3,68.8416,281010
1,0,0,0,1,1,1,0,3,3,3,1,3,0,68.8416,281010
0,0,0,0,0,1,1,0,3,3,3,3,3,0,68.8416,281010
1,0,0,0,1,1,1,0,3,3,3,1,0,3,68.8416,281010
0,0,0,0,0,1,2,1,0,1,0,0,0,1,68.8416,281010
0,0,0,0,0,1,2,1,0,1,0,0,0,1,68.8416,281010
0,0,0,0,1,1,1,0,2,2,2,0,2,2,68.8416,281010
0,0,0,0,1,1,1,0,2,2,2,0,2,2,68.8416,281010
0,0,0,0,0,1,1,0,3,2,2,3,2,3,68.8416,281010
0,0,0,0,0,1,1,0,3,2,2,3,2,3,68.8416,281010
0,0,0,0,0,1,0,0,3,3,3,3,3,3,68.8416,281010
0,0,0,0,0,1,1,0,2,2,2,2,2,2,68.8416,281010
0,0,0,0,1,1,1,0,2,2,2,2,2,2,68.8416,281010
0,0,0,0,0,1,1,0,0,3,0,3,3,0,68.8416,281010
0,0,0,0,0,1,2,0,0,1,3,0,0,1,68.8416,281010
0,0,0,0,0,1,1,1,3,3,0,3,3,3,68.8416,281010
0,0,0,0,0,1,1,1,3,3,0,3,3,3,68.8416,281010
1,0,0,0,1,1,1,0,3,3,3,3,3,0,68.8416,281010
0,0,0,0,0,1,1,0,3,3,0,3,3,3,68.8416,281010
0,0,0,0,0,1,1,0,0,3,3,1,3,3,68.8416,281010
0,0,0,0,0,1,1,1,0,3,3,2,0,3,68.8416,281010
1,0,0,0,1,1,1,0,3,0,3,3,3,3,68.8416,281010
0,0,0,0,0,1,1,0,3,0,3,3,3,3,68.8416,281010
0,0,0,0,0,1,1,1,0,0,3,3,3,3,68.8416,281010
0,0,0,0,0,1,1,0,0,3,3,3,3,3,68.8416,281010
0,0,0,0,0,1,1,0,3,2,3,2,2,3,68.8416,281010
0,0,0,0,0,1,1,0,3,2,3,2,2,3,68.8416,281010
0,0,0,0,0,1,1,0,3,3,3,3,3,0,68.8416,281010
0,0,0,0,0,1,1,0,3,3,3,3,0,3,68.8416,281010
0,0,0,0,0,1,1,1,3,3,3,3,0,0,68.8416,281010
0,0,0,0,0,1,1,0,0,3,3,1,3,3,68.8416,281010
0,0,0,0,0,1,1,0,3,3,0,1,3,3,68.8416,281010
0,0,0,0,0,1,1,0,3,3,0,1,3,3,68.8416,281010
0,0,0,0,0,1,2,0,3,3,0,3,3,3,68.8416,281010
0,0,0,0,0,1,1,0,3,3,0,3,3,3,68.8416,281010
0,0,0,0,0,1,1,0,3,3,3,0,3,3,68.8416,281010
1,0,0,0,0,1,1,0,3,3,3,3,0,3,68.8416,281010
1,0,0,0,0,1,1,1,3,3,3,3,0,0,68.8416,281010
1,0,0,0,1,1,0,0,3,3,3,3,3,3,68.8416,281010
0,0,0,0,0,1,0,0,3,3,3,3,3,3,68.8416,281010
0,0,0,0,0,1,1,0,3,3,0,3,3,3,68.8416,281010
1,0,0,0,1,1,0,1,3,1,3,3,3,0,68.8416,281010
0,0,0,0,0,1,1,0,3,3,3,3,3,0,68.8416,281010
1,0,0,0,1,1,1,0,3,3,3,0,3,3,68.8416,281010
1,0,0,0,1,1,1,1,3,3,0,0,3,3,68.8416,281010
0,0,0,0,0,1,1,0,3,3,3,3,3,0,68.8416,281010
1,0,0,0,0,1,1,1,0,0,3,0,3,3,68.8416,281010
1,0,0,0,0,1,1,1,0,0,3,0,3,3,68.8416,281010
0,0,0,0,0,1,1,1,0,3,3,0,2,3,68.8416,281010
0,0,0,0,0,1,1,1,0,3,3,0,2,3,68.8416,281010
0,0,0,0,0,1,1,0,3,3,3,3,3,0,68.8416,281010
0,0,0,0,0,1,1,0,3,2,3,2,2,2,68.8416,281010
0,0,0,0,0,1,1,0,3,2,3,2,2,2,68.8416,281010
0,0,0,0,0,1,1,0,3,3,3,2,3,2,68.8416,281010
0,0,0,0,0,1,1,0,3,3,3,2,3,2,68.8416,281010
0,0,0,0,1,1,1,0,3,3,3,3,0,3,68.8416,281010
0,0,0,0,1,1,0,1,3,2,3,2,2,3,68.8416,297
1,0,0,0,0,1,0,1,3,0,3,3,3,3,68.8416,297
0,0,0,0,1,1,1,0,0,3,3,3,3,3,68.8416,297
0,0,0,0,0,1,1,0,3,3,3,3,1,0,68.8416,297
0,0,0,0,0,1,0,0,0,0,0,3,0,0,68.8416,297
1,0,0,0,0,1,1,0,3,3,3,0,0,3,68.8416,297
1,0,0,0,1,1,0,1,0,3,1,1,3,3,68.8416,297
0,0,0,0,1,1,0,1,1,3,3,0,0,3,68.8416,297
1,0,0,0,1,1,2,0,3,3,3,1,3,0,68.8416,297
1,0,0,0,1,1,1,0,3,3,3,3,3,3,68.8416,297
1,0,0,0,1,1,0,1,3,1,3,3,0,3,68.8416,297
0,0,0,0,1,1,2,0,1,3,3,3,3,3,68.8416,297
0,0,0,0,1,1,0,1,2,1,3,2,2,2,68.8416,297
1,0,0,0,1,1,1,0,0,3,3,1,3,3,68.8416,297
0,0,0,0,1,1,0,1,1,2,3,2,2,2,68.8416,297
0,0,0,0,0,1,1,0,3,3,3,0,0,1,68.8416,297
1,0,0,0,1,1,2,0,3,3,3,3,0,1,68.8416,297
0,0,0,0,1,1,0,1,3,3,3,0,3,1,68.8416,297
0,0,0,0,0,1,1,1,3,3,1,3,3,3,68.8416,297
0,0,0,0,0,1,1,0,3,1,3,3,0,0,68.8416,297
1,0,0,0,0,1,0,1,3,3,0,3,3,1,68.8416,297
0,0,0,0,0,1,2,0,3,3,3,3,3,0,68.8416,297
0,0,0,0,0,1,0,1,3,3,1,0,2,3,68.8416,297
0,0,0,0,0,1,0,1,3,1,0,2,3,3,68.8416,297
0,0,0,0,0,1,2,0,3,3,0,3,3,3,68.8416,297
0,0,0,0,0,1,1,0,0,3,1,3,3,3,68.8416,297
0,0,0,0,1,1,0,1,1,3,3,2,3,2,68.8416,297
0,0,0,0,1,1,1,0,3,3,3,0,3,3,68.8416,297
0,0,0,0,1,1,2,0,0,3,3,3,3,3,68.8416,297
0,0,0,0,0,1,0,1,3,2,2,3,2,1,68.8416,297
0,0,0,0,0,1,2,0,2,2,0,0,0,1,68.8416,297
0,0,0,0,0,1,0,1,1,2,2,3,2,2,68.8416,297
0,0,0,0,0,1,0,1,3,1,3,3,3,0,68.8416,297
0,0,0,0,1,1,2,0,1,3,3,3,3,0,68.8416,297
1,0,0,0,1,1,2,0,0,0,0,3,0,0,68.8416,297
0,0,0,0,0,1,1,1,3,0,1,3,3,3,68.8416,297
0,0,0,0,0,1,1,1,0,1,3,3,3,3,68.8416,297
0,0,0,0,1,1,2,0,3,3,3,3,0,3,68.8416,297
0,0,0,0,1,1,1,1,3,3,3,3,3,1,68.8416,297
0,0,0,0,0,1,2,0,2,2,0,0,1,1,68.8416,297
0,0,0,0,0,1,2,0,0,3,0,3,3,0,68.8416,297
0,0,0,0,0,1,1,0,3,3,3,3,3,0,68.8416,297
0,0,0,0,0,1,1,0,3,2,3,2,3,3,68.8416,291010
0,0,0,0,0,1,1,1,3,2,0,2,3,3,68.8416,291010
0,0,0,0,0,1,1,1,0,3,3,0,0,3,68.8416,291010
